date,min,max,normal_min,normal_max
19180609,54.0,98.0,50.9,79.2
19180610,52.0,94.0,51.1,79.5
19180611,54.0,100.0,51.3,79.8
19180612,64.0,92.0,51.5,80.1
19180613,57.0,86.0,51.6,80.3
19180614,44.0,77.0,51.8,80.6
19180615,44.0,81.0,52.0,81.0
19180616,46.0,85.0,52.2,81.3
19180617,44.0,82.0,52.4,81.6
19180618,44.0,91.0,52.6,82.0
19180619,49.0,98.0,52.8,82.3
19180620,64.0,102.0,53.1,82.7
19180621,63.0,95.0,53.3,83.1
19180622,54.0,94.0,53.5,83.5
19180623,52.0,85.0,53.7,83.9
19180624,47.0,87.0,54.0,84.3
19180625,47.0,92.0,54.2,84.7
19180626,51.0,98.0,54.5,85.1
19180627,52.0,97.0,54.7,85.5
19180628,46.0,91.0,55.0,85.9
19180629,44.0,96.0,55.2,86.3
19180630,52.0,102.0,55.5,86.7
19180701,54.0,98.0,55.7,87.2
19180702,53.0,87.0,56.0,87.6
19180703,44.0,90.0,56.2,88.0
19180704,46.0,93.0,56.5,88.4
19180705,46.0,87.0,56.7,88.8
19180706,46.0,91.0,57.0,89.2
19180707,49.0,94.0,57.2,89.6
19180708,57.0,92.0,57.5,89.9
19180709,59.0,85.0,57.7,90.3
19180710,56.0,81.0,57.9,90.6
19180711,47.0,79.0,58.1,90.9
19180712,44.0,87.0,58.3,91.3
19180713,49.0,90.0,58.5,91.6
19180714,49.0,87.0,58.7,91.8
19180715,57.0,88.0,58.9,92.1
19180716,46.0,95.0,59.0,92.3
19180717,55.0,96.0,59.2,92.6
19180718,57.0,86.0,59.3,92.8
19180719,48.0,85.0,59.5,92.9
19180720,51.0,87.0,59.6,93.1
19180721,51.0,91.0,59.7,93.2
19180722,57.0,81.0,59.8,93.4
19180723,48.0,67.0,59.8,93.5
19180724,53.0,82.0,59.9,93.5
19180725,47.0,86.0,59.9,93.6
19180726,59.0,77.0,60.0,93.6
19180727,43.0,93.0,60.0,93.6
19180728,51.0,98.0,60.0,93.6
19180729,56.0,96.0,60.0,93.6
19180730,52.0,95.0,60.0,93.6
19180731,59.0,96.0,60.0,93.5
19180801,66.0,84.0,59.9,93.5
19180802,50.0,85.0,59.9,93.4
19180803,50.0,87.0,59.8,93.3
19180804,56.0,81.0,59.7,93.2
19180805,45.0,80.0,59.6,93.1
19180806,46.0,89.0,59.5,92.9
19180807,56.0,87.0,59.4,92.8
19180808,45.0,84.0,59.3,92.6
19180809,48.0,88.0,59.2,92.5
19180810,52.0,92.0,59.0,92.3
19180811,60.0,83.0,58.9,92.1
19180812,44.0,91.0,58.7,91.9
19180813,43.0,92.0,58.6,91.8
19180814,52.0,68.0,58.4,91.6
19180815,47.0,72.0,58.3,91.4
19180816,51.0,73.0,58.1,91.2
19180817,46.0,74.0,57.9,91.0
19180818,50.0,78.0,57.7,90.8
19180819,49.0,74.0,57.6,90.6
19180820,40.0,79.0,57.4,90.4
19180821,44.0,86.0,57.2,90.2
19180822,47.0,88.0,57.0,90.0
19180823,55.0,99.0,56.8,89.8
19180824,58.0,104.0,56.6,89.6
19180825,66.0,97.0,56.4,89.4
19180826,55.0,96.0,56.2,89.3
19180827,49.0,92.0,56.0,89.1
19180828,45.0,95.0,55.8,88.9
19180829,49.0,99.0,55.6,88.7
19180830,50.0,104.0,55.4,88.5
19180831,55.0,98.0,55.2,88.3
19180901,52.0,95.0,54.9,88.1
19180902,46.0,89.0,54.7,87.9
19180903,44.0,90.0,54.5,87.7
19180904,46.0,91.0,54.3,87.5
19180905,48.0,94.0,54.0,87.3
19180906,58.0,86.0,53.8,87.1
19180907,48.0,82.0,53.6,86.9
19180908,56.0,72.0,53.3,86.7
19180909,54.0,76.0,53.1,86.4
19180910,49.0,86.0,52.8,86.2
19180911,52.0,85.0,52.6,85.9
19180912,63.0,85.0,52.3,85.7
19180913,62.0,77.0,52.1,85.4
19180914,59.0,64.0,51.8,85.1
19180915,60.0,82.0,51.5,84.9
19180916,52.0,90.0,51.2,84.6
19180917,52.0,94.0,51.0,84.3
19180918,52.0,95.0,50.7,83.9
19180919,52.0,95.0,50.4,83.6
19180920,54.0,87.0,50.1,83.3
19180921,52.0,72.0,49.8,82.9
19180922,53.0,67.0,49.5,82.5
19180923,39.0,66.0,49.1,82.1
19180924,36.0,77.0,48.8,81.7
19180925,43.0,84.0,48.5,81.3
19180926,44.0,86.0,48.2,80.9
19180927,45.0,89.0,47.8,80.5
19180928,51.0,83.0,47.5,80.0
19180929,52.0,80.0,47.2,79.5
19180930,46.0,80.0,46.9,79.1
19181001,42.0,84.0,46.5,78.6
19181002,55.0,79.0,46.2,78.1
19181003,54.0,72.0,45.9,77.5
19181004,43.0,78.0,45.5,77.0
19181005,55.0,66.0,45.2,76.5
19181006,45.0,69.0,44.9,75.9
19181007,34.0,71.0,44.5,75.4
19181008,38.0,78.0,44.2,74.8
19181009,42.0,74.0,43.9,74.3
19181010,48.0,78.0,43.6,73.7
19181011,44.0,81.0,43.3,73.1
19181012,45.0,84.0,43.0,72.5
19181013,46.0,82.0,42.7,71.9
19181014,44.0,73.0,42.4,71.4
19181015,49.0,53.0,42.1,70.8
19181016,43.0,58.0,41.8,70.2
19181017,38.0,56.0,41.6,69.6
19181018,32.0,66.0,41.3,69.0
19181019,36.0,69.0,41.0,68.4
19181020,38.0,77.0,40.8,67.8
19181021,40.0,67.0,40.6,67.2
19181022,44.0,61.0,40.3,66.6
19181023,27.0,57.0,40.1,66.0
19181024,32.0,61.0,39.9,65.4
19181025,28.0,59.0,39.7,64.8
19181026,30.0,57.0,39.5,64.2
19181027,45.0,60.0,39.3,63.6
19181028,41.0,59.0,39.1,63.1
19181029,42.0,70.0,38.9,62.5
19181030,40.0,69.0,38.8,61.9
19181031,48.0,66.0,38.6,61.4
19181101,41.0,63.0,38.4,60.8
19181102,32.0,51.0,38.3,60.3
19181103,44.0,48.0,38.1,59.7
19181104,35.0,46.0,38.0,59.2
19181105,36.0,53.0,37.8,58.7
19181106,26.0,50.0,37.7,58.2
19181107,26.0,53.0,37.5,57.7
19181108,24.0,49.0,37.4,57.2
19181109,41.0,57.0,37.3,56.7
19181110,37.0,52.0,37.1,56.2
19181111,33.0,46.0,37.0,55.7
19181112,34.0,41.0,36.9,55.2
19181113,36.0,44.0,36.8,54.8
19181114,39.0,60.0,36.6,54.3
19181115,39.0,55.0,36.5,53.9
19181116,31.0,57.0,36.4,53.4
19181117,34.0,62.0,36.2,53.0
19181118,41.0,61.0,36.1,52.6
19181119,43.0,63.0,35.9,52.2
19181120,32.0,56.0,35.8,51.8
19181121,29.0,51.0,35.7,51.4
19181122,33.0,52.0,35.5,51.0
19181123,37.0,50.0,35.4,50.7
19181124,35.0,47.0,35.2,50.3
19181125,31.0,40.0,35.1,50.0
19181126,26.0,35.0,34.9,49.6
19181127,29.0,42.0,34.8,49.3
19181128,26.0,36.0,34.6,49.0
19181129,24.0,32.0,34.5,48.7
19181130,24.0,52.0,34.3,48.4
19181201,24.0,42.0,34.2,48.1
19181202,28.0,48.0,34.1,47.9
19181203,22.0,45.0,33.9,47.6
19181204,24.0,45.0,33.8,47.4
19181205,35.0,58.0,33.6,47.2
19181206,40.0,52.0,33.5,47.0
19181207,31.0,45.0,33.3,46.8
19181208,32.0,52.0,33.2,46.6
19181209,32.0,44.0,33.1,46.4
19181210,26.0,47.0,33.0,46.2
19181211,32.0,43.0,32.8,46.1
19181212,31.0,45.0,32.7,46.0
19181213,39.0,49.0,32.6,45.9
19181214,34.0,51.0,32.5,45.8
19181215,35.0,50.0,32.4,45.7
19181216,27.0,45.0,32.3,45.6
19181217,23.0,47.0,32.3,45.5
19181218,26.0,46.0,32.2,45.5
19181219,36.0,46.0,32.1,45.4
19181220,34.0,41.0,32.1,45.4
19181221,36.0,40.0,32.0,45.4
19181222,27.0,42.0,32.0,45.4
19181223,22.0,40.0,31.9,45.4
19181224,24.0,29.0,31.9,45.4
19181225,18.0,47.0,31.9,45.5
19181226,19.0,46.0,31.9,45.5
19181227,21.0,45.0,31.8,45.6
19181228,21.0,38.0,31.8,45.6
19181229,27.0,40.0,31.8,45.7
19181230,26.0,39.0,31.9,45.8
19181231,12.0,31.0,31.9,45.9
19190101,11.0,35.0,31.9,46.0
19190102,12.0,38.0,31.9,46.1
19190103,14.0,44.0,31.9,46.2
19190104,15.0,42.0,32.0,46.3
19190105,17.0,43.0,32.0,46.4
19190106,16.0,44.0,32.1,46.5
19190107,16.0,48.0,32.1,46.7
19190108,19.0,49.0,32.1,46.8
19190109,24.0,54.0,32.2,47.0
19190110,43.0,48.0,32.2,47.1
19190111,31.0,47.0,32.3,47.3
19190112,32.0,46.0,32.3,47.4
19190113,28.0,40.0,32.4,47.6
19190114,30.0,57.0,32.4,47.7
19190115,40.0,48.0,32.5,47.9
19190116,39.0,51.0,32.5,48.1
19190117,44.0,60.0,32.6,48.2
19190118,41.0,63.0,32.6,48.4
19190119,41.0,59.0,32.7,48.6
19190120,36.0,51.0,32.7,48.8
19190121,38.0,48.0,32.7,49.0
19190122,38.0,68.0,32.8,49.1
19190123,39.0,50.0,32.8,49.3
19190124,30.0,40.0,32.9,49.5
19190125,28.0,46.0,32.9,49.7
19190126,38.0,47.0,32.9,49.9
19190127,36.0,51.0,33.0,50.1
19190128,26.0,51.0,33.0,50.3
19190129,23.0,53.0,33.0,50.5
19190130,22.0,51.0,33.1,50.7
19190131,26.0,47.0,33.1,50.9
19190201,22.0,46.0,33.1,51.1
19190202,26.0,44.0,33.2,51.4
19190203,24.0,44.0,33.2,51.6
19190204,37.0,45.0,33.2,51.8
19190205,39.0,52.0,33.3,52.0
19190206,33.0,44.0,33.3,52.2
19190207,38.0,53.0,33.3,52.5
19190208,42.0,62.0,33.4,52.7
19190209,41.0,58.0,33.4,52.9
19190210,36.0,47.0,33.5,53.2
19190211,36.0,49.0,33.5,53.4
19190212,30.0,44.0,33.6,53.6
19190213,32.0,40.0,33.7,53.9
19190214,33.0,52.0,33.7,54.1
19190215,32.0,55.0,33.8,54.3
19190216,34.0,49.0,33.9,54.6
19190217,37.0,46.0,34.0,54.8
19190218,27.0,48.0,34.0,55.0
19190219,33.0,43.0,34.1,55.3
19190220,34.0,48.0,34.2,55.5
19190221,32.0,46.0,34.3,55.7
19190222,33.0,40.0,34.4,55.9
19190223,30.0,47.0,34.5,56.2
19190224,31.0,49.0,34.6,56.4
19190225,33.0,48.0,34.8,56.6
19190226,36.0,42.0,34.9,56.8
19190227,32.0,50.0,35.0,57.0
19190228,35.0,51.0,35.1,57.2
19190301,39.0,53.0,35.3,57.4
19190302,40.0,49.0,35.4,57.6
19190303,37.0,50.0,35.5,57.8
19190304,32.0,50.0,35.7,57.9
19190305,33.0,50.0,35.8,58.1
19190306,35.0,49.0,35.9,58.3
19190307,28.0,48.0,36.1,58.4
19190308,35.0,49.0,36.2,58.6
19190309,32.0,50.0,36.3,58.7
19190310,24.0,55.0,36.5,58.8
19190311,36.0,52.0,36.6,59.0
19190312,29.0,57.0,36.7,59.1
19190313,36.0,50.0,36.9,59.2
19190314,35.0,52.0,37.0,59.3
19190315,35.0,50.0,37.1,59.4
19190316,32.0,56.0,37.3,59.5
19190317,37.0,62.0,37.4,59.6
19190318,41.0,52.0,37.5,59.7
19190319,34.0,57.0,37.6,59.8
19190320,29.0,68.0,37.8,59.9
19190321,32.0,70.0,37.9,60.0
19190322,30.0,69.0,38.0,60.1
19190323,31.0,69.0,38.1,60.2
19190324,27.0,67.0,38.2,60.3
19190325,28.0,68.0,38.3,60.4
19190326,32.0,73.0,38.4,60.5
19190327,41.0,64.0,38.5,60.6
19190328,42.0,68.0,38.6,60.7
19190329,38.0,70.0,38.7,60.8
19190330,41.0,64.0,38.8,60.9
19190331,33.0,71.0,38.9,61.0
19190401,36.0,76.0,39.0,61.2
19190402,39.0,72.0,39.1,61.3
19190403,40.0,69.0,39.2,61.5
19190404,44.0,57.0,39.4,61.6
19190405,42.0,52.0,39.5,61.8
19190406,39.0,56.0,39.6,62.0
19190407,29.0,60.0,39.7,62.2
19190408,27.0,62.0,39.8,62.4
19190409,36.0,67.0,39.9,62.6
19190410,47.0,62.0,40.0,62.8
19190411,28.0,62.0,40.2,63.1
19190412,32.0,62.0,40.3,63.3
19190413,38.0,55.0,40.4,63.6
19190414,27.0,66.0,40.6,63.8
19190415,38.0,76.0,40.7,64.1
19190416,43.0,61.0,40.9,64.4
19190417,50.0,67.0,41.1,64.7
19190418,44.0,68.0,41.2,65.0
19190419,41.0,67.0,41.4,65.3
19190420,31.0,64.0,41.6,65.7
19190421,35.0,64.0,41.7,66.0
19190422,34.0,75.0,41.9,66.3
19190423,38.0,80.0,42.1,66.7
19190424,47.0,68.0,42.3,67.0
19190425,36.0,62.0,42.5,67.4
19190426,32.0,71.0,42.7,67.7
19190427,39.0,78.0,42.9,68.1
19190428,39.0,79.0,43.1,68.5
19190429,38.0,83.0,43.4,68.8
19190430,43.0,82.0,43.6,69.2
19190501,38.0,77.0,43.8,69.5
19190502,41.0,74.0,44.0,69.9
19190503,34.0,73.0,44.2,70.2
19190504,33.0,77.0,44.5,70.6
19190505,32.0,77.0,44.7,70.9
19190506,35.0,81.0,44.9,71.3
19190507,36.0,77.0,45.1,71.6
19190508,41.0,73.0,45.4,71.9
19190509,48.0,66.0,45.6,72.2
19190510,32.0,71.0,45.8,72.5
19190511,45.0,62.0,46.0,72.8
19190512,34.0,64.0,46.2,73.1
19190513,33.0,84.0,46.4,73.4
19190514,42.0,70.0,46.6,73.7
19190515,38.0,64.0,46.8,74.0
19190516,38.0,61.0,47.0,74.2
19190517,40.0,78.0,47.2,74.4
19190518,48.0,65.0,47.4,74.7
19190519,46.0,78.0,47.6,74.9
19190520,43.0,90.0,47.8,75.1
19190521,50.0,91.0,48.0,75.3
19190522,46.0,80.0,48.1,75.6
19190523,38.0,77.0,48.3,75.8
19190524,40.0,81.0,48.5,76.0
19190525,52.0,66.0,48.6,76.2
19190526,54.0,85.0,48.8,76.3
19190527,56.0,90.0,49.0,76.5
19190528,52.0,78.0,49.1,76.7
19190529,44.0,62.0,49.3,76.9
19190530,38.0,63.0,49.4,77.1
19190531,32.0,74.0,49.6,77.3
19190601,37.0,90.0,49.7,77.5
19190602,43.0,87.0,49.9,77.7
19190603,42.0,88.0,50.0,77.9
19190604,46.0,93.0,50.2,78.1
19190605,46.0,90.0,50.3,78.3
19190606,47.0,79.0,50.5,78.5
19190607,39.0,82.0,50.6,78.8
19190608,42.0,78.0,50.8,79.0
19190609,40.0,69.0,50.9,79.2
19190610,45.0,64.0,51.1,79.5
19190611,39.0,74.0,51.3,79.8
19190612,45.0,70.0,51.5,80.1
19190613,50.0,67.0,51.6,80.3
19190614,48.0,72.0,51.8,80.6
19190615,50.0,69.0,52.0,81.0
19190616,50.0,72.0,52.2,81.3
19190617,38.0,84.0,52.4,81.6
19190618,46.0,87.0,52.6,82.0
19190619,48.0,82.0,52.8,82.3
19190620,54.0,78.0,53.1,82.7
19190621,45.0,79.0,53.3,83.1
19190622,46.0,81.0,53.5,83.5
19190623,45.0,86.0,53.7,83.9
19190624,48.0,90.0,54.0,84.3
19190625,51.0,92.0,54.2,84.7
19190626,52.0,88.0,54.5,85.1
19190627,59.0,78.0,54.7,85.5
19190628,48.0,74.0,55.0,85.9
19190629,40.0,80.0,55.2,86.3
19190630,40.0,83.0,55.5,86.7
19190701,55.0,85.0,55.7,87.2
19190702,51.0,86.0,56.0,87.6
19190703,49.0,92.0,56.2,88.0
19190704,50.0,95.0,56.5,88.4
19190705,52.0,84.0,56.7,88.8
19190706,45.0,78.0,57.0,89.2
19190707,42.0,94.0,57.2,89.6
19190708,51.0,102.0,57.5,89.9
19190709,58.0,103.0,57.7,90.3
19190710,70.0,99.0,57.9,90.6
19190711,50.0,91.0,58.1,90.9
19190712,50.0,90.0,58.3,91.3
19190713,51.0,98.0,58.5,91.6
19190714,58.0,105.0,58.7,91.8
19190715,64.0,104.0,58.9,92.1
19190716,66.0,98.0,59.0,92.3
19190717,54.0,91.0,59.2,92.6
19190718,49.0,94.0,59.3,92.8
19190719,51.0,99.0,59.5,92.9
19190720,54.0,101.0,59.6,93.1
19190721,59.0,96.0,59.7,93.2
19190722,70.0,94.0,59.8,93.4
19190723,59.0,97.0,59.8,93.5
19190724,50.0,90.0,59.9,93.5
19190725,49.0,80.0,59.9,93.6
19190726,41.0,84.0,60.0,93.6
19190727,48.0,90.0,60.0,93.6
19190728,52.0,92.0,60.0,93.6
19190729,54.0,87.0,60.0,93.6
19190730,48.0,84.0,60.0,93.6
19190731,50.0,84.0,60.0,93.5
19190801,47.0,83.0,59.9,93.5
19190802,46.0,81.0,59.9,93.4
19190803,47.0,82.0,59.8,93.3
19190804,47.0,78.0,59.7,93.2
19190805,45.0,89.0,59.6,93.1
19190806,50.0,95.0,59.5,92.9
19190807,55.0,94.0,59.4,92.8
19190808,52.0,90.0,59.3,92.6
19190809,50.0,92.0,59.2,92.5
19190810,51.0,94.0,59.0,92.3
19190811,58.0,89.0,58.9,92.1
19190812,48.0,91.0,58.7,91.9
19190813,52.0,88.0,58.6,91.8
19190814,50.0,97.0,58.4,91.6
19190815,54.0,102.0,58.3,91.4
19190816,60.0,102.0,58.1,91.2
19190817,49.0,98.0,57.9,91.0
19190818,49.0,98.0,57.7,90.8
19190819,54.0,100.0,57.6,90.6
19190820,51.0,99.0,57.4,90.4
19190821,56.0,95.0,57.2,90.2
19190822,52.0,94.0,57.0,90.0
19190823,53.0,94.0,56.8,89.8
19190824,53.0,97.0,56.6,89.6
19190825,52.0,93.0,56.4,89.4
19190826,50.0,84.0,56.2,89.3
19190827,48.0,83.0,56.0,89.1
19190828,53.0,95.0,55.8,88.9
19190829,56.0,89.0,55.6,88.7
19190830,57.0,90.0,55.4,88.5
19190831,59.0,88.0,55.2,88.3
19190901,46.0,85.0,54.9,88.1
19190902,46.0,85.0,54.7,87.9
19190903,45.0,63.0,54.5,87.7
19190904,46.0,62.0,54.3,87.5
19190905,52.0,68.0,54.0,87.3
19190906,46.0,67.0,53.8,87.1
19190907,52.0,66.0,53.6,86.9
19190908,50.0,68.0,53.3,86.7
19190909,42.0,78.0,53.1,86.4
19190910,44.0,83.0,52.8,86.2
19190911,54.0,68.0,52.6,85.9
19190912,42.0,76.0,52.3,85.7
19190913,41.0,89.0,52.1,85.4
19190914,43.0,90.0,51.8,85.1
19190915,45.0,88.0,51.5,84.9
19190916,53.0,78.0,51.2,84.6
19190917,58.0,77.0,51.0,84.3
19190918,46.0,79.0,50.7,83.9
19190919,47.0,85.0,50.4,83.6
19190920,46.0,86.0,50.1,83.3
19190921,44.0,89.0,49.8,82.9
19190922,47.0,93.0,49.5,82.5
19190923,42.0,96.0,49.1,82.1
19190924,45.0,94.0,48.8,81.7
19190925,47.0,93.0,48.5,81.3
19190926,44.0,81.0,48.2,80.9
19190927,47.0,65.0,47.8,80.5
19190928,35.0,63.0,47.5,80.0
19190929,37.0,74.0,47.2,79.5
19190930,41.0,60.0,46.9,79.1
19191001,41.0,61.0,46.5,78.6
19191002,41.0,63.0,46.2,78.1
19191003,31.0,68.0,45.9,77.5
19191004,33.0,74.0,45.5,77.0
19191005,37.0,82.0,45.2,76.5
19191006,39.0,82.0,44.9,75.9
19191007,39.0,82.0,44.5,75.4
19191008,40.0,64.0,44.2,74.8
19191009,27.0,59.0,43.9,74.3
19191010,28.0,70.0,43.6,73.7
19191011,31.0,74.0,43.3,73.1
19191012,34.0,79.0,43.0,72.5
19191013,35.0,68.0,42.7,71.9
19191014,32.0,74.0,42.4,71.4
19191015,29.0,76.0,42.1,70.8
19191016,31.0,74.0,41.8,70.2
19191017,36.0,61.0,41.6,69.6
19191018,26.0,64.0,41.3,69.0
19191019,27.0,50.0,41.0,68.4
19191020,36.0,73.0,40.8,67.8
19191021,36.0,66.0,40.6,67.2
19191022,42.0,67.0,40.3,66.6
19191023,36.0,54.0,40.1,66.0
19191024,26.0,56.0,39.9,65.4
19191025,26.0,48.0,39.7,64.8
19191026,34.0,46.0,39.5,64.2
19191027,29.0,48.0,39.3,63.6
19191028,28.0,48.0,39.1,63.1
19191029,31.0,44.0,38.9,62.5
19191030,33.0,52.0,38.8,61.9
19191031,26.0,49.0,38.6,61.4
19191101,40.0,56.0,38.4,60.8
19191102,39.0,56.0,38.3,60.3
19191103,46.0,66.0,38.1,59.7
19191104,50.0,63.0,38.0,59.2
19191105,34.0,50.0,37.8,58.7
19191106,31.0,39.0,37.7,58.2
19191107,36.0,43.0,37.5,57.7
19191108,27.0,44.0,37.4,57.2
19191109,26.0,41.0,37.3,56.7
19191110,27.0,44.0,37.1,56.2
19191111,39.0,55.0,37.0,55.7
19191112,36.0,48.0,36.9,55.2
19191113,28.0,44.0,36.8,54.8
19191114,29.0,37.0,36.6,54.3
19191115,32.0,47.0,36.5,53.9
19191116,27.0,56.0,36.4,53.4
19191117,27.0,53.0,36.2,53.0
19191118,29.0,41.0,36.1,52.6
19191119,38.0,47.0,35.9,52.2
19191120,26.0,46.0,35.8,51.8
19191121,27.0,48.0,35.7,51.4
19191122,26.0,51.0,35.5,51.0
19191123,26.0,56.0,35.4,50.7
19191124,33.0,53.0,35.2,50.3
19191125,36.0,43.0,35.1,50.0
19191126,32.0,44.0,34.9,49.6
19191127,13.0,38.0,34.8,49.3
19191128,19.0,36.0,34.6,49.0
19191129,31.0,41.0,34.5,48.7
19191130,36.0,48.0,34.3,48.4
19191201,28.0,40.0,34.2,48.1
19191202,24.0,39.0,34.1,47.9
19191203,24.0,33.0,33.9,47.6
19191204,26.0,48.0,33.8,47.4
19191205,35.0,45.0,33.6,47.2
19191206,30.0,38.0,33.5,47.0
19191207,35.0,45.0,33.3,46.8
19191208,21.0,39.0,33.2,46.6
19191209,27.0,40.0,33.1,46.4
19191210,35.0,43.0,33.0,46.2
19191211,30.0,40.0,32.8,46.1
19191212,10.0,25.0,32.7,46.0
19191213,-10.0,22.0,32.6,45.9
19191214,-6.0,20.0,32.5,45.8
19191215,0.0,33.0,32.4,45.7
19191216,10.0,34.0,32.3,45.6
19191217,20.0,37.0,32.3,45.5
19191218,22.0,34.0,32.2,45.5
19191219,32.0,38.0,32.1,45.4
19191220,35.0,57.0,32.1,45.4
19191221,38.0,63.0,32.0,45.4
19191222,44.0,61.0,32.0,45.4
19191223,42.0,62.0,31.9,45.4
19191224,50.0,62.0,31.9,45.4
19191225,36.0,52.0,31.9,45.5
19191226,30.0,42.0,31.9,45.5
19191227,29.0,34.0,31.8,45.6
19191228,28.0,32.0,31.8,45.6
19191229,26.0,34.0,31.8,45.7
19191230,27.0,47.0,31.9,45.8
19191231,28.0,36.0,31.9,45.9
19200101,25.0,38.0,31.9,46.0
19200102,20.0,45.0,31.9,46.1
19200103,21.0,48.0,31.9,46.2
19200104,21.0,38.0,32.0,46.3
19200105,32.0,40.0,32.0,46.4
19200106,30.0,44.0,32.1,46.5
19200107,28.0,39.0,32.1,46.7
19200108,24.0,41.0,32.1,46.8
19200109,19.0,46.0,32.2,47.0
19200110,21.0,47.0,32.2,47.1
19200111,24.0,47.0,32.3,47.3
19200112,21.0,48.0,32.3,47.4
19200113,19.0,42.0,32.4,47.6
19200114,20.0,40.0,32.4,47.7
19200115,26.0,47.0,32.5,47.9
19200116,32.0,51.0,32.5,48.1
19200117,28.0,38.0,32.6,48.2
19200118,28.0,38.0,32.6,48.4
19200119,24.0,41.0,32.7,48.6
19200120,28.0,42.0,32.7,48.8
19200121,27.0,40.0,32.7,49.0
19200122,34.0,48.0,32.8,49.1
19200123,32.0,48.0,32.8,49.3
19200124,38.0,49.0,32.9,49.5
19200125,42.0,54.0,32.9,49.7
19200126,42.0,55.0,32.9,49.9
19200127,40.0,56.0,33.0,50.1
19200128,40.0,49.0,33.0,50.3
19200129,37.0,54.0,33.0,50.5
19200130,37.0,55.0,33.1,50.7
19200131,32.0,50.0,33.1,50.9
19200201,34.0,52.0,33.1,51.1
19200202,31.0,50.0,33.2,51.4
19200203,30.0,51.0,33.2,51.6
19200204,29.0,50.0,33.2,51.8
19200205,28.0,53.0,33.3,52.0
19200206,31.0,53.0,33.3,52.2
19200207,36.0,49.0,33.3,52.5
19200208,19.0,50.0,33.4,52.7
19200209,21.0,54.0,33.4,52.9
19200210,22.0,57.0,33.5,53.2
19200211,21.0,56.0,33.5,53.4
19200212,21.0,56.0,33.6,53.6
19200213,22.0,60.0,33.7,53.9
19200214,23.0,62.0,33.7,54.1
19200215,25.0,61.0,33.8,54.3
19200216,27.0,60.0,33.9,54.6
19200217,25.0,62.0,34.0,54.8
19200218,25.0,65.0,34.0,55.0
19200219,34.0,46.0,34.1,55.3
19200220,18.0,34.0,34.2,55.5
19200221,29.0,46.0,34.3,55.7
19200222,22.0,50.0,34.4,55.9
19200223,19.0,54.0,34.5,56.2
19200224,18.0,56.0,34.6,56.4
19200225,19.0,60.0,34.8,56.6
19200226,20.0,62.0,34.9,56.8
19200227,23.0,50.0,35.0,57.0
19200228,34.0,54.0,35.1,57.2
19200229,34.0,49.0,35.2,57.3
19200301,31.0,40.0,35.3,57.4
19200302,32.0,44.0,35.4,57.6
19200303,33.0,53.0,35.5,57.8
19200304,39.0,56.0,35.7,57.9
19200305,30.0,61.0,35.8,58.1
19200306,28.0,65.0,35.9,58.3
19200307,29.0,66.0,36.1,58.4
19200308,29.0,58.0,36.2,58.6
19200309,37.0,46.0,36.3,58.7
19200310,29.0,44.0,36.5,58.8
19200311,36.0,58.0,36.6,59.0
19200312,43.0,62.0,36.7,59.1
19200313,39.0,56.0,36.9,59.2
19200314,32.0,43.0,37.0,59.3
19200315,34.0,40.0,37.1,59.4
19200316,34.0,45.0,37.3,59.5
19200317,31.0,50.0,37.4,59.6
19200318,34.0,60.0,37.5,59.7
19200319,28.0,65.0,37.6,59.8
19200320,39.0,56.0,37.8,59.9
19200321,37.0,56.0,37.9,60.0
19200322,38.0,52.0,38.0,60.1
19200323,38.0,55.0,38.1,60.2
19200324,34.0,50.0,38.2,60.3
19200325,32.0,44.0,38.3,60.4
19200326,32.0,44.0,38.4,60.5
19200327,36.0,50.0,38.5,60.6
19200328,34.0,59.0,38.6,60.7
19200329,38.0,64.0,38.7,60.8
19200330,32.0,58.0,38.8,60.9
19200331,29.0,45.0,38.9,61.0
19200401,34.0,46.0,39.0,61.2
19200402,39.0,51.0,39.1,61.3
19200403,36.0,56.0,39.2,61.5
19200404,42.0,62.0,39.4,61.6
19200405,44.0,64.0,39.5,61.8
19200406,38.0,67.0,39.6,62.0
19200407,36.0,59.0,39.7,62.2
19200408,44.0,57.0,39.8,62.4
19200409,41.0,58.0,39.9,62.6
19200410,38.0,59.0,40.0,62.8
19200411,32.0,66.0,40.2,63.1
19200412,38.0,62.0,40.3,63.3
19200413,41.0,48.0,40.4,63.6
19200414,35.0,53.0,40.6,63.8
19200415,39.0,54.0,40.7,64.1
19200416,35.0,48.0,40.9,64.4
19200417,34.0,54.0,41.1,64.7
19200418,27.0,67.0,41.2,65.0
19200419,37.0,57.0,41.4,65.3
19200420,32.0,50.0,41.6,65.7
19200421,36.0,52.0,41.7,66.0
19200422,28.0,58.0,41.9,66.3
19200423,26.0,63.0,42.1,66.7
19200424,30.0,68.0,42.3,67.0
19200425,32.0,76.0,42.5,67.4
19200426,37.0,81.0,42.7,67.7
19200427,38.0,78.0,42.9,68.1
19200428,37.0,73.0,43.1,68.5
19200429,34.0,72.0,43.4,68.8
19200430,44.0,61.0,43.6,69.2
19200501,40.0,62.0,43.8,69.5
19200502,32.0,68.0,44.0,69.9
19200503,31.0,70.0,44.2,70.2
19200504,31.0,73.0,44.5,70.6
19200505,36.0,75.0,44.7,70.9
19200506,36.0,85.0,44.9,71.3
19200507,41.0,84.0,45.1,71.6
